Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Width,ATR,OBV
2020-03-12,213.977958215622,213.977958215622,192.47867427595153,196.16954040527344,99767083,276.0029899597168,287.93371734619143,265.17191811010804,17.443876803522542,-18.432323902331547,-9.725306634649979,-8.707017267681568,0.4343156066867644,16.770369479276802,-360826435.0
2020-03-13,184.543313270758,229.57188452473045,170.37960834541235,223.2974090576172,155701316,272.3951675415039,286.2276141357422,261.18386962891844,33.36532797134291,-19.390960123443193,-11.658437332408623,-7.732522791034571,0.46683870586548076,20.30964635430269,-205125119.0
2020-03-16,210.2871096858224,213.51661781926572,203.55128969969968,206.08876037597656,75583409,267.59242782592776,284.08783477783203,255.9367163667335,29.481193968260328,-21.2938184807021,-13.585513562067318,-7.7083049186347825,0.5115696724199651,21.09725096194673,-280708528.0
2020-03-17,209.64123045456523,212.13256271713567,195.66207814603035,198.52249145507812,65403057,262.78276748657225,281.90007415771487,250.46869494657582,27.941050344416695,-23.14557433286322,-15.4975257162265,-7.64804861663672,0.5611903663193729,21.88156081225233,-346111585.0
2020-03-18,203.9203624501333,205.90419744848927,184.63559172354203,198.568603515625,101356399,258.2153190612793,279.98451446533204,245.52582909600906,27.965748961603182,-24.328934516104056,-17.26380747620201,-7.065127039902045,0.6030628074173573,22.96575361633654,-244755186.0
2020-03-19,187.26532558036638,202.76696681488636,182.83628321628387,187.91122436523438,93533467,252.96044692993163,277.8668795776367,240.03872388355433,25.767496781564518,-25.828977047550666,-18.97684139047174,-6.852135657078925,0.64868988816977,23.598473894848105,-338288653.0
2020-03-20,189.66438101936217,199.02994794296018,184.5433015844854,193.63206481933594,77391650,247.86243438720703,275.8378253173828,235.6190420679145,28.994057604616813,-26.253513387273614,-20.432175789832115,-5.821337597441499,0.6741633945952751,23.259044344803822,-260897003.0
2020-03-23,175.31613588320909,184.08194267736954,166.31964996288653,167.56532287597656,61750037,241.12429580688476,273.0955111694336,229.1377354782061,23.897181930176757,-28.36634020860916,-22.019008673587525,-6.347331535021635,0.7193890882680408,23.3677927023729,-322647040.0
2020-03-24,176.19274103008178,177.11545767761248,160.13747699486285,169.04168701171875,67491360,234.67681350708008,270.34489288330076,223.4143022909216,24.704519879480173,-29.5806530839142,-23.53133755565286,-6.049315528261339,0.7507570484667856,23.98073943907863,-255155680.0
2020-03-25,164.24355502959114,180.16041640184082,162.8133414816843,175.223876953125,71567553,228.36081924438477,267.7456002807617,218.8247379730362,28.142174491136018,-29.701770206460793,-24.76542408581445,-4.936346120646345,0.7531523204603524,24.040057527021272,-183588127.0
2020-03-26,176.7463653462114,185.4660342917832,170.7948461661886,177.85362243652344,107260359,222.11172180175782,265.2496514892578,214.9227269695588,29.61426343173315,-29.24840056070383,-25.662019380792326,-3.586381179911502,0.7315339231839018,23.216203647775757,-76327768.0
2020-03-27,186.38875859801044,195.52364757075105,179.92974221095068,180.8063201904297,114740377,216.29860610961913,262.881960144043,211.67354537154648,31.315668086165417,-28.324338475417903,-26.194483199717446,-2.129855275700457,0.6940510310888686,22.201217330069415,38412609.0
2020-03-30,175.31616146656805,179.92974466305668,171.85597406920158,172.4557342529297,60081554,210.942236328125,260.3647900390625,207.93851574120202,29.168252931969377,-27.943717332667774,-26.544330026307513,-1.3993873063602607,0.6754298217468222,21.56520270096515,-21668945.0
2020-03-31,177.1615834785573,183.15924125257095,173.51685580102577,181.6367645263672,59543412,206.7646385192871,258.1290481567383,205.4335870540749,34.48735834317749,-26.594673084111662,-26.554398637868346,-0.04027444624331622,0.65337883218461,21.314751090608826,37874467.0
2020-04-01,179.0070177341398,179.46837602726902,170.93324760437832,172.13278198242188,52954239,201.99880752563476,255.77704376220703,202.26208180915555,31.823237631419843,-25.992808840638958,-26.44208067842247,0.4492718377835132,0.6218204400858415,19.67363353945725,-15079772.0
2020-04-03,173.05550571777286,173.65526589180243,161.4754092659366,161.936767578125,64448494,196.9330940246582,253.22665496826173,198.42157569191454,29.215759670332986,-26.038405709592723,-26.361345684656524,0.32293997506380023,0.5908034730215797,16.315603571353513,-79528266.0
2020-04-07,170.14895139226192,172.82483823136198,163.87448918645882,171.994384765625,72130500,192.22262802124024,250.8322055053711,195.90470036560123,34.8835808426244,-24.975078743421506,-26.084092296409523,1.1090135529880172,0.5109469618741661,15.682885806733475,-7397766.0
2020-04-08,168.76485466938516,179.37609520226545,166.50420189350513,168.8571319580078,80435759,188.18574295043945,248.24490783691405,193.32874146963997,33.96986227904139,-24.10763671476772,-25.688801180081164,1.5811644653134422,0.4464853837371827,15.425843573708832,-87833525.0
2020-04-09,173.4707151532332,175.3161482931612,169.41076787720655,173.2400360107422,62416005,185.15461807250978,245.7295816040039,191.41553142593543,36.47334449573606,-22.803652617287867,-25.11177146752251,2.308118850234642,0.39452944470097234,14.36801576015213,-25417520.0
2020-04-13,172.36347984407118,174.11663591650338,168.94943092012784,169.31851196289062,51847146,182.31265182495116,243.28069122314454,189.31105338183593,35.18784308742717,-21.834970098950947,-24.4564111938082,2.6214410948572535,0.34671203428399067,13.313481574278777,-77264666.0
2020-04-15,172.54801200620224,177.11545656692928,166.2273973784377,168.25738525390625,72190004,180.91704406738282,240.83087860107423,187.30594213155692,34.83011835688485,-20.911847520355764,-23.747498459117715,2.835650938761951,0.3481540351130863,13.05643963356569,-149454670.0
2020-04-16,167.93442509092134,175.22388076799766,166.31967100350863,173.9320831298828,61165773,178.4487777709961,238.4696466064453,186.03224127425463,38.434681446454185,-19.497609230548278,-22.89752061340383,3.399911382855553,0.27415017362814925,11.741567841282805,-88288897.0
2020-04-17,180.8524578928485,182.69789113665306,171.90210947630396,178.3149871826172,89851063,177.06008911132812,236.30218536376952,185.2972646940987,41.14245143892258,-17.81775942970549,-21.881568376664163,4.063808946958673,0.23406249664592285,11.299982196825624,1562166.0
2020-04-20,179.00703029880276,182.0981367115512,175.36230234316272,177.62295532226562,81958510,176.0151123046875,233.97786224365234,184.56637808725745,40.83704460291527,-16.353791222124983,-20.776012945756328,4.4222217236313455,0.2057477474621099,10.542036443127907,-80396344.0
2020-04-21,173.47072228623986,173.65526279191334,168.8571392467122,170.47189331054688,53042420,174.6102767944336,231.8860641479492,183.2240462037612,37.72101816752471,-15.59089468182583,-19.738989292970228,4.148094611144398,0.16948524166532777,10.120224153839251,-133438764.0
2020-04-22,171.16393256439926,174.8547990347906,167.3346642331835,174.1166229248047,61503413,173.9205467224121,229.71675720214844,182.35667255814627,40.22452798031127,-14.524762042199654,-18.696143842816113,4.171381800616459,0.15417577644078187,9.3952319872235,-71935351.0
2020-04-23,173.24003440460604,175.2238693798212,170.84096571312676,172.27117919921875,50955312,172.85250244140624,227.42288452148438,181.39614938110554,39.36174355652097,-13.671163467414488,-17.69114776773579,4.019984300321301,0.11201538486591106,9.068986097613953,-122890663.0
2020-04-24,169.77985238829973,169.77985238829973,165.16626944296547,165.85830688476562,65137305,172.76715164184571,224.79867797851563,179.9163548576446,36.43698361075049,-13.358161082426193,-16.82455043067387,3.4663893482476773,0.11466124414673183,8.811943437371953,-188027968.0
2020-04-27,169.3185024759052,169.3185024759052,166.55035257166696,166.91943359375,42996571,172.66103897094726,222.22153076171875,178.67855283251177,37.26761253801393,-12.876053253215218,-16.03485099518214,3.1587977419669215,0.11717891401416848,8.29456334231129,-145031397.0
2020-04-28,167.93442015981574,171.02552638248466,167.1962440684804,170.05667114257812,49590230,172.4026786804199,219.74495910644532,177.85742124299426,39.77346375498008,-12.101333830385983,-15.24814756222291,3.146813731836927,0.11721919265934395,7.71786592537335,-95441167.0
2020-04-29,170.70257169583817,176.97704741732252,169.31849679019624,175.40843200683594,57470466,172.28041915893556,217.26746490478516,177.62418417288396,43.89093412150802,-10.92953189078824,-14.384424427935977,3.454892537147737,0.11473742593401139,7.4871859235083,-37970701.0
2020-04-30,178.54566138560378,180.76017558492788,175.03933550372568,175.7775115966797,63063889,172.02897872924805,214.87393798828126,177.44831059419784,44.17438910255292,-9.857458131619694,-13.479031168672721,3.621573037053027,0.10698954595966491,6.976396407254149,25093188.0
2020-05-04,168.3496648521993,169.31852023621647,164.24357821278764,165.02789306640625,58118177,171.65758666992187,212.13162475585938,176.26541368678912,38.1321242141437,-9.762698024924077,-12.735764539922993,2.9730665149989157,0.11319491747926097,7.338890482164053,-33024989.0
