Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Width,ATR,OBV
2020-03-12,485.3781326945414,492.5357574215292,469.13920029845366,475.5363464355469,55970485,609.4570755004883,645.8150421142578,589.4953648617231,21.104145436351615,-38.01973107549202,-23.776530347132013,-14.243200728360005,0.3814691457760415,27.223021664095313,-359458758.0
2020-03-13,446.45838815033005,509.98250923399024,421.58557799627334,494.4593811035156,73297403,601.2928771972656,642.1977453613281,580.4443187895129,27.491983147222143,-40.7416330474922,-27.16955088720405,-13.57208216028815,0.41444331890466896,32.763807211132516,-286161355.0
2020-03-16,474.4403385952524,483.00714524632815,449.58986531183916,454.3765563964844,38482258,591.0384292602539,637.5488531494141,568.4378652282721,23.20598553868645,-45.607375503067715,-30.857115810376783,-14.750259692690932,0.4653816506772793,34.48612495675785,-324643613.0
2020-03-17,468.4905324264047,474.19430109253625,448.7846523850041,450.93194580078125,45445979,580.3109024047851,632.8145147705078,557.2468252827969,22.875926938623806,-49.174608465889946,-34.520614341479416,-14.65399412441053,0.5041173641473807,34.97821212187689,-370089592.0
2020-03-18,458.6711544738802,463.41311163950786,429.9063628131876,433.2615051269531,44730415,568.9089904785156,628.0457299804688,545.4386995536688,21.209403518329836,-52.81866251084648,-38.18022397535283,-14.638438535493648,0.5448421770692397,36.443287776473696,-414820007.0
2020-03-19,411.60959642106957,432.5904563115507,399.128442171934,410.53594970703125,61404010,556.613491821289,622.6157580566406,532.5908186158938,19.265540214423822,-56.884633348674186,-41.921105850017106,-14.96352749865708,0.5909662731516938,38.08890673071063,-476224017.0
2020-03-20,420.28825049021884,462.9657459489258,416.0383975453142,455.38311767578125,63360475,545.7461700439453,618.1851721191406,525.237704240645,32.427294389060435,-55.84441324577642,-44.70576732916897,-11.138645916607452,0.5894595363451205,39.87672074430967,-412863542.0
2020-03-23,409.86492511955976,424.98547763271785,391.7247653699988,395.4825439453125,40670949,532.2830841064454,612.2447705078125,512.8800699268038,26.26763788307889,-59.17141576193927,-47.59889701572303,-11.57251874621624,0.6160430411382263,42.254085264408445,-453534491.0
2020-03-24,416.03838849257653,433.9325104811008,400.73893016882965,422.0329284667969,45734887,521.0645858764649,606.8385089111329,504.22796121632695,32.39727156289878,-58.985744144547425,-49.876266441487914,-9.109477703059511,0.6209079638777371,43.79426330626234,-407799604.0
2020-03-25,431.15890365113535,515.1494078462537,430.912866475202,484.1478576660156,73130298,513.5904296875,602.7098852539062,502.3155704020116,44.10470035426308,-53.21303562905143,-50.54362027900062,-2.669415350050812,0.5976289771869091,48.97876040115271,-334669306.0
2020-03-26,490.20952746231364,499.6486775382283,466.2984990986507,476.9678649902344,45744488,506.3030502319336,598.5656036376953,499.9015032199376,43.17395301118188,-48.65660489014624,-50.16621720122974,1.509612311083501,0.573858094573173,49.70091487445935,-380413794.0
2020-03-27,489.8516259919914,495.3540612398386,468.02079126607595,476.6994323730469,41657940,499.1308624267578,594.4656127929687,497.6917821869004,43.13730116395477,-44.55367395146175,-49.04370855127615,4.4900345998144005,0.542701047747353,49.414924392918415,-422071734.0
2020-03-30,465.51565999753865,480.815118140311,456.30017996614265,460.9750061035156,30229866,492.4608322143555,589.9254266357422,494.19494636943523,40.94452598335018,-42.08576293038709,-47.65211942709834,5.566356496711251,0.5225157779353207,45.542131206429,-452301600.0
2020-03-31,480.4348787671312,505.41952430798887,468.8260681247117,498.2395324707031,44292810,487.93361511230466,585.744912109375,494.5801450457464,47.72611400965976,-36.69993580560549,-45.46168270279978,8.761746897194286,0.4939264860631347,46.465595349477425,-408008790.0
2020-04-01,502.04201634176945,503.09329603601816,467.5734864710347,483.3426818847656,41597459,482.06434478759763,581.7017352294922,493.5099104589863,45.47781349755729,-33.25039054597272,-43.01942427143437,9.769033725461647,0.4487946413146073,45.65237259558229,-449606249.0
2020-04-03,507.4997254458984,507.4997254458984,472.5390630031507,482.0005798339844,41367807,476.19842529296875,577.6178491210937,492.41378373279565,45.270897935419164,-30.275895813320176,-40.47071857981153,10.194822766491356,0.3908930429792373,41.83549625308449,-490974056.0
2020-04-07,493.0278714782651,543.086660841312,492.08842686836795,539.5526123046875,54373624,473.8487060546875,574.6899243164063,496.90319597773777,54.77356915493053,-23.009381443199345,-36.9784511524891,13.969069709289755,0.3511224682997788,42.99382233991672,-436600432.0
2020-04-08,527.8766166035285,549.7969487728319,518.929571501776,533.3119506835938,49880330,472.08501892089845,571.6953405761719,500.37069642591456,53.685051671120206,-17.55185878745749,-33.09313267948278,15.541273892025288,0.32159357514495035,43.383660094454136,-486480762.0
2020-04-09,543.0867091790553,551.4969475185908,533.6923219689452,545.7484741210938,33032857,474.45151977539064,568.9969079589844,504.69238953974116,55.57957567214209,-12.083913426406639,-28.891288828867552,16.807375402460913,0.3459475097925939,42.28924923793105,-453447905.0
2020-04-13,538.5907251822866,543.5339847346166,527.8765966727111,531.9699096679688,23673784,475.2478088378906,566.157109375,507.29024859957235,52.99321630126022,-8.761346978238294,-24.8653004587417,16.103953480503407,0.35371840735337784,41.12773598745701,-477121689.0
2020-04-15,535.50397581859,552.9283884903713,511.32454531609477,514.388916015625,35321842,477.19043731689453,563.2770495605469,507.96631216300597,49.80828989242919,-7.460824645207936,-21.38440529603495,13.923580650827013,0.3598420561811252,40.35445362548429,-512443531.0
